,cleaned_words,num
9396,pipedrive,1
9397,pinecone,1
9398,pig,1
9399,pickle,1
9400,pick,1
9403,persuasion,1
9405,permission,1
9406,permission,1
9408,pentaho,1
9409,pellicle,1
9410,pdx,1
9411,payroll,1
9412,pay,1
9413,pay,1
9414,pattern,1
9415,patch,1
9417,passport/profile,1
9418,partner,1
9419,partner,1
9420,part ],1
9422,parking,1
9423,parcel,1
9424,papis,1
9425,papaya,1
9427,panda,1
9428,palette,1
9429,palette,1
9430,pair,1
9431,pain,1
9432,pagecall,1
9433,pagecall,1
9434,pack,1
9435,paas/beanstalk,1
9436,push,1
9437,prd,1
9438,pr,1
9439,ppt,1
9440,ppl,1
9441,po,1
9442,poc,1
9443,po/engineers/designers,1
9444,pm,1
9445,pmo,1
9446,pm,1
9447,plc/sales,1
9448,plc,1
9449,playo,1
9451,php,1
9452,php,1
9454,pg,1
9455,pe,1
9457,pd,1
9458,pda,1
9459,pd,1
9460,pc,1
9461,pa,1
9462,panoplay,1
9463,paid,1
9464,p2e,1
9465,p l,1
9467,overnight,1
9470,organize,1
9471,organization,1
9473,orchestration,1
9474,oraqle,1
9475,oracle/mssql/mariadb,1
9476,oracle,1
9478,ops,1
9479,operation/improvement,1
9480,operating,1
9481,openrtb,1
9482,openinventor,1
9483,openapi,1
9487,onvacation,1
9488,on-premise,1
9489,omnius,1
9492,official,1
9494,office,1
9496,offerwall,1
9499,observability,1
9500,[ technology,1
9501,objective-c,1
9502,object-c,1
9503,object,1
9505,ota,1
9507,orm,1
9508,orim,1
9510,okrs,1
9511,okr,1
9512,ok,1
9513,odm,1
9514,ocr,1
9515,oauth2,1
9516,oauth,1
9517,o2plus,1
9518,nx,1
9519,nuxt.js,1
9520,number,1
9524,notion [ technology,1
9525,notionthe,1
9526,notion feel,1
9527,notion,1
9528,note,1
9530,non-face-to-face,1
9534,node.js,1
9535,node.js,1
9536,node.js,1
9538,node,1
9539,node,1
9542,ninja,1
9543,nginx,1
9544,nginx,1
9547,nextjs,1
9548,next.js,1
9549,next-generation,1
9551,nexon.com,1
9552,nexon,1
9553,nexon,1
9558,neulpet,1
9559,network,1
9560,network,1
9561,nethru,1
9562,netflix,1
9563,nestjs,1
9564,nestjs,1
9566,nestjs,1
9568,nest.js,1
9569,nest.js,1
9570,nemo,1
9571,neighborhood,1
9573,navigation,1
9575,nativewindcss,1
9576,native.lemon,1
9579,nation,1
9580,nvidia,1
9581,ntp,1
9582,npos,1
9583,npm,1
9585,nlp,1
9586,nftbank,1
9588,ner,1
9589,nbt,1
9590,n n,1
9591,n+1,1
9593,mysql,1
9594,mydata,1
9595,mybatis,1
9596,my-sql,1
9597,munpia,1
9598,multiple,1
9599,multilingual,1
9600,multi-platform,1
9601,multi,1
9602,mubeat,1
9603,mua,1
9604,mssql,1
9605,motivation,1
9606,morning,1
9608,monorepo,1
9609,monitor,1
9611,mongodb/mysql,1
9612,mongo,1
9613,mongdb,1
9614,money,1
9615,monday,1
9616,monday,1
9617,moment,1
9619,moloco,1
9621,model,1
9622,modeling,1
9623,model/project,1
9624,model,1
9625,mocha,1
9626,mobx,1
9627,mobility,1
9628,mobility,1
9629,mob,1
9631,morpg,1
9632,mission,1
9633,mismatch,1
9634,miro,1
9636,miricanvas,1
9637,mining,1
9638,mind,1
9639,migration,1
9640,migrate,1
9641,middle,1
9642,microservice,1
9643,micro,1
9645,metric,1
9648,metadata,1
9649,messagequeue,1
9650,mesh,1
9652,mentor,1
9653,membership/authentication,1
9654,membership,1
9655,meliz,1
9656,meissa,1
9657,meeting,1
9658,medihunter,1
9659,measure,1
9660,meal,1
9661,maze,1
9662,maysa,1
9663,may-june,1
9665,maxgauge,1
9668,math,1
9669,math,1
9670,materialui,1
9671,material,1
9672,matchup,1
9674,martin,1
9675,mart/cohort,1
9677,mart,1
9678,mart,1
9679,mart,1
9680,marketing,1
9682,marketboro,1
9683,mariadb,1
9684,maple,1
9687,manages,1
9689,manager,1
9690,manager,1
9691,manager,1
9692,malaysia,1
9695,maintenance [,1
9696,maintenance/repair/management,1
9698,mail,1
9699,mz,1
9700,mvp/mvvm,1
9701,mvp,1
9702,mvc,1
9703,msp,1
9704,msa,1
9705,msa,1
9706,msa,1
9707,ms-sql,1
9708,mri,1
9710,motor ],1
9712,mmp,1
9713,mmp,1
9715,ml/dl,1
9716,ml./dl,1
9718,ml,1
9719,mir4,1
9721,md,1
9722,mc,1
9723,mc,1
9724,maxst,1
9725,m2cloud,1
9729,luxury,1
9730,luniverse,1
9731,lunar,1
9732,lotalk,1
9733,looker,1
9734,lookback,1
9735,look,1
9736,london,1
9738,log,1
9739,loca,1
9740,load,1
9743,linuxkcd,1
9745,linkedin,1
9746,link,1
9748,liner,1
9749,linear,1
9750,line,1
9751,linda,1
9752,lightgbm,1
9753,license,1
9754,library-,1
9755,library,1
9756,library,1
9757,lib,1
9758,lerna,1
9760,ledger,1
9761,lecture,1
9762,learn,1
9764,leadership,1
9765,leader,1
9766,lead/work,1
9769,laravel,1
9770,lang,1
9773,lambda,1
9774,lambda,1
9775,lambda,1
9777,labnote,1
9778,lab,1
9779,lab,1
9780,lm,1
9782,lm,1
9783,lm,1
9784,lm,1
9785,llvm,1
9787,llm,1
9789,llm,1
9790,line,1
9792,ldap,1
9793,l-,1
9794,kurrency,1
9795,kuda,1
9797,kubernetes-,1
9798,kubernates,1
9799,kubernates,1
9803,korean,1
9805,korea,1
9806,kong,1
9807,klyatn,1
9808,kleva,1
9809,kingfisher,1
9810,kid,1
9811,kidari,1
9812,kfriday,1
9813,keywort,1
9814,keepgrow,1
9815,keepgrow,1
9816,kakaotalk,1
9817,kt/nhn/naver,1
9818,kt/nhn/naver,1
9819,kt,1
9821,kpis.data,1
9822,kpis-,1
9823,kisa,1
9825,kcd,1
9826,kcd,1
9827,kb,1
9828,kakao,1
9830,k-pop,1
9831,junit5,1
9832,jsp,1
9833,jquery *,1
9834,jotai,1
9835,jotai,1
9836,joongang,1
9838,jobplanet,1
9839,jobplanet,1
9840,job,1
9842,jetbrain,1
9843,jenkis,1
9845,jeju,1
9846,jeju,1
9847,javascript/typescript,1
9848,javawe,1
9850,javascript,1
9851,java17+,1
9852,java.1,1
9853,jaritalk,1
9854,jaritalk,1
9855,jari,1
9856,japan,1
9857,japan,1
9858,jamake,1
9859,junit,1
9860,jui,1
9861,jsp,1
9863,jpa-typeorm,1
9865,jd,1
9866,java/koltin,1
9867,java/kolin,1
9869,item,1
9870,island,1
9871,island,1
9872,ionic,1
9874,interview ],1
9876,interpret,1
9877,internet,1
9879,interface,1
9881,interdepartmental,1
9884,integration,1
9885,integration,1
9886,institute,1
9888,instance,1
9889,installation,1
9890,instagram,1
9891,instagram,1
9892,inquiry/collect/process,1
9893,inference,1
9894,index,1
9895,increase,1
9898,inbound,1
9900,in-game/web,1
9901,in-depth,1
9902,in-app,1
9903,implement,1
9904,impedance,1
9905,image,1
9906,illumi,1
9907,ilbo,1
9908,identity/representative/corporation,1
9910,identify/collect/analyze,1
9911,idea,1
9912,ice,1
9913,ism,1
9914,ir,1
9915,ipfo,1
9916,ios/android,1
9917,insight,1
9918,imu,1
9919,ims,1
9920,imdg,1
9921,ifrs,1
9922,ifrs,1
9923,idc,1
9924,idc,1
9925,ida,1
9926,ickl,1
9927,ia,1
9928,ia,1
9929,i/o,1
9931,house,1
9932,house,1
9934,hook,1
9935,holding,1
9936,hive,1
9937,hide,1
9938,hexland,1
9940,help,1
9942,help,1
9943,hello,1
9947,harubang,1
9949,hangul,1
9950,hangang-ro,1
9952,halsam,1
9953,half,1
9954,hadoop/spark,1
9956,htmlvideoelement,1
9957,html,1
9958,hr/job,1
9959,hr,1
9960,hmi,1
9961,hl,1
9962,hclt,1
9964,hbasethe,1
9965,hateoas,1
9966,ha/dr,1
9967,ha,1
9968,h b,1
9969,guide,1
9970,groupware,1
9971,group,1
9972,group,1
9974,graphql,1
9975,graphql,1
9976,graphdb,1
9977,graphdb,1
9978,graphdb,1
9979,graph,1
9982,grafana,1
9983,grafana,1
9985,gradle,1
9986,government/national,1
9987,governance,1
9988,goorm,1
9989,go-to-market,1
9990,glue,1
9991,globaleur,1
9992,glandy,1
9994,gitlab,1
9995,github,1
9997,git-flow,1
9998,gift,1
9999,getcha,1
10000,getx-,1
10001,genre,1
10002,generation,1
10003,generate,1
10004,gear,1
10005,gatsby,1
10007,gateway/,1
10008,garage,1
10009,gangnam-gu,1
10010,gui,1
10011,g,1
10012,gpus,1
10013,gpu,1
10014,gmp,1
10015,git,1
10016,gi,1
10017,gif,1
10018,gcp/aws,1
10019,gaap,1
10020,ga4/gtag,1
10021,ga4,1
10022,ga,1
10023,ga,1
10025,fullstack,1
10027,frontend/back,1
10028,frontend,1
10029,front/back,1
10030,front-end,1
10031,friend,1
10032,friday,1
10033,friday,1
10034,freewillin,1
10035,free-form,1
10036,fraud,1
10037,francisco,1
10038,france,1
10039,framer-motion,1
10040,framer,1
10041,fowler,1
10042,fountain-ui,1
10043,fount,1
10044,foundation,1
10045,fortune,1
10046,forge,1
10048,forecast,1
10049,food,1
10052,focuspang,1
10053,focuspang,1
10054,flutter,1
10055,flow,1
10057,flight,1
10058,flextudio,1
10060,flamingo,1
10061,flamingo,1
10063,firm,1
10064,firestore,1
10065,finance,1
10066,file,1
10067,figma,1
10068,figjam,1
10069,field,1
10072,feature,1
10074,fargate,1
10075,fargate,1
10076,fapis,1
10078,fiet,1
10079,ffmpeg,1
10080,fftpa,1
10081,ffthw,1
10082,fe,1
10083,fe-view,1
10084,f/w,1
10085,f/e,1
10086,eye ],1
10087,extraction,1
10088,extract/process,1
10090,extension,1
10091,expressjs,1
10092,express.js,1
10093,express.in,1
10095,explorer,1
10096,experimentation,1
10097,experimental,1
10098,experience,1
10099,executor,1
10100,execute,1
10101,exchange,1
10103,excel,1
10104,excavation,1
10105,examine,1
10106,eventbridge,1
10108,eve,1
10110,evaluate,1
10111,ethereum,1
10114,establishment,1
10116,esbuild,1
10117,error,1
10118,equipment,1
10119,episode,1
10121,enterprise,1
10122,enjoy,1
10123,enhance,1
10124,english,1
10125,english,1
10126,engineer,1
10128,engineer,1
10129,engine,1
10130,encourage,1
10131,emeris,1
10133,eloqua,1
10134,elixir,1
10135,elifex,1
10136,elifex,1
10138,electron,1
10139,electron,1
10141,elasticache,1
10142,elasticache,1
10143,elaboration,1
10144,],1
10145,efficiency,1
10146,effect,1
10149,effect,1
10150,education,1
10151,edge,1
10152,ecmascript,1
10153,easytask,1
10155,ev,1
10156,etl,1
10157,etl/learning/prediction,1
10158,etl/elt,1
10159,etl,1
10160,etf,1
10161,esm,1
10163,es8+,1
10164,es6,1
10165,es6,1
10166,erp,1
10167,erd,1
10168,epub,1
10169,em,1
10170,elt,1
10171,elk,1
10172,elb,1
10173,elb,1
10174,elb,1
10175,eks/ecs,1
10176,eks,1
10177,edkpop,1
10178,edc,1
10180,ec2,1
10181,eb,1
10182,eb,1
10183,eb,1
10184,duty,1
10185,dudum,1
10186,drone,1
10188,driver,1
10189,downtime,1
10190,dovetail,1
10191,douzone,1
10192,dot,1
10193,dooray,1
10194,dooray,1
10195,donor,1
10196,domestic/international,1
10198,dollar,1
10200,documentation,1
10205,docker,1
10207,django,1
10209,dive,1
10210,distribution/configuration,1
10211,distribution,1
10212,discovery,1
10213,discovery/implementation,1
10214,discover/strengthen,1
10215,discord,1
10216,director,1
10217,director,1
10221,diet,1
10222,dicom,1
10224,diagnosis,1
10225,dex,1
10226,develops,1
10227,development,1
10228,development introducing,1
10229,development/optimization,1
10230,development/management,1
10231,development/improvement,1
10232,development/deployment,1
10233,development/construction,1
10235,development-,1
10236,development,1
10238,develop/manage,1
10239,devsecops,1
10241,determine,1
10242,detects,1
10243,detection,1
10244,detect,1
10246,design ],1
10247,design/propose,1
10248,design/develop/operate,1
10250,design/build,1
10251,depost,1
10252,depoly,1
10253,deployment,1
10254,deployment,1
10255,deployed,1
10256,deploy/pipeline,1
10257,deploy,1
10258,dementia,1
10259,demand/supply,1
10260,delta,1
10261,delivery,1
10262,delivery,1
10263,deliver,1
10265,definery,1
10266,deep/dark,1
10267,decorator,1
10268,decorator,1
10269,december,1
10270,debug,1
10271,debug,1
10272,deal,1
10273,defi,1
10274,dayoff,1
10276,datastudio,1
10278,datarise,1
10279,datarise,1
10280,datalake,1
10282,database/file/content,1
10283,datahub,1
10284,datagrip,1
10286,datadog,1
10288,data,1
10289,data,1
10290,data,1
10291,dashboard,1
10292,dart,1
10293,dapp,1
10294,daglo,1
10295,dadukeo,1
10296,dabom,1
10297,daarabom,1
10298,dx,1
10299,dto,1
10300,dt,1
10302,drf,1
10304,dm,1
10305,dml,1
10306,dl/dw,1
10307,db,1
10308,dbt,1
10309,dba,1
10310,db,1
10311,db search,1
10313,dapp,1
10314,data,1
10315,dag,1
10316,d365,1
10317,d3.js,1
10318,d3.js,1
10319,cypress,1
10320,customer,1
10321,curriculum,1
10324,cupist,1
10327,cubrid,1
10329,cross,1
10330,crocodile,1
10331,crescent,1
10332,credit,1
10333,creative,1
10334,cream,1
10335,crea,1
10337,cowork,1
10338,coupon,1
10339,couchbase,1
10340,cost,1
10341,core,1
10342,core,1
10343,coordination,1
10344,cookat,1
10345,conversion,1
10346,conversation,1
10347,convenience,1
10348,contract/sales/receivables,1
10349,contract,1
10351,context,1
10352,content,1
10353,container,1
10354,consumer,1
10355,consultation,1
10360,console,1
10363,confluencemusic,1
10364,confluence,1
10365,confirmation,1
10368,composition ],1
10369,composer,1
10370,component,1
10371,component,1
10372,complies,1
10375,competitor,1
10376,competency,1
10377,community,1
10380,comic,1
10381,com2us,1
10382,collection,1
10383,collection,1
10385,collect,1
10386,collab,1
10387,cognito,1
10388,coffeescript,1
10390,codestream,1
10391,codeit,1
10392,codecommit,1
10394,codeigniter,1
10395,code,1
10396,cor,1
10397,co-work,1
10398,clova,1
10399,cloudfront,1
10401,cloudwatch,1
10402,cloudwatch,1
10404,cloudfront,1
10405,cloud/on-premise,1
10407,cloning,1
10409,client-side,1
10410,client,1
10412,classting,1
10413,classroom,1
10414,classu,1
10415,clarifai,1
10416,circuit,1
10417,circleci,1
10418,circle,1
10419,chuseok,1
10420,churn,1
10421,checkup,1
10422,chatbot,1
10423,chatgpt,1
10426,channel,1
10428,chain,1
10429,chain,1
10430,celery,1
10431,celeb,1
10432,causal,1
10434,cassandra,1
10435,cash,1
10436,carrot,1
10437,career,1
10438,card,1
10439,canvas,1
10440,canvas,1
10441,candy,1
10442,candidate,1
10443,candidate,1
10444,canada,1
10446,campaign,1
10447,camp.this,1
10448,camera,1
10450,ctr,1
10451,cto,1
10452,cto,1
10453,ct,1
10454,css3,1
10455,cs,1
10456,csap,1
10457,c,1
10458,crm,1
10459,cra,1
10460,cms/map,1
10461,cm,1
10462,cmf,1
10463,clus,1
10464,cj,1
10465,ci,1
10466,cf,1
10467,ceo,1
10468,ceo,1
10469,celebe,1
10470,cdp,1
10471,cdn/cloud,1
10472,cdn,1
10473,cdd,1
10474,cd,1
10475,catch,1
10476,c2c,1
10477,c/c++,1
10478,c c++,1
10479,c++ [,1
10480,c++/qt,1
10481,bybee,1
10482,buzzy,1
10483,buzzni,1
10484,buying,1
10485,busan,1
10487,building/operating,1
10488,building,1
10489,builder,1
10490,buildblock,1
10491,build,1
10492,build/deployment,1
10493,bueno,1
10494,brazil,1
10495,branch,1
10496,bot,1
10497,boston,1
10498,bootstrap,1
10500,bookstore,1
10502,board,1
10503,blue,1
10504,bloomingbeat,1
10505,blooming,1
10506,blog ],1
10508,blip,1
10509,blending,1
10510,blending,1
10511,biostar,1
10512,billing,1
10513,bigquery,1
10514,bigquery,1
10515,bigquery,1
10516,bflysoft,1
10518,bemosoft,1
10519,behavior,1
10520,beauty,1
10521,beat,1
10523,batch,1
10525,base,1
10526,baruda,1
10527,baropharm,1
10528,barogo,1
10529,banple,1
10532,balancer,1
10533,bagel,1
10534,backbone.js,1
10535,back-office,1
10536,back-office,1
10537,babel,1
10538,babel,1
10539,baa,1
10540,bloc,1
10541,bdd/tdd,1
10542,bdd,1
10543,bd,1
10544,b2g,1
10545,b2c/b2b/b2g,1
10546,b2c,1
10547,b2b,1
10548,b2b,1
10549,b/l,1
10551,azure,1
10553,ax,1
10554,aws,1
10555,avatar,1
10557,automation ],1
10561,auto-completion,1
10562,auto,1
10563,aurora,1
10564,audiocontext,1
10565,audience,1
10566,attendance,1
10567,atlas,1
10569,assistance,1
10570,assignment,1
10571,assertj,1
10572,asia,1
10573,art,1
10575,argocd,1
10576,argocd,1
10577,architecture,1
10578,architecture,1
10579,appsflyer,1
10580,appropriate,1
10581,apply/my,1
10583,application,1
10584,app/web,1
10585,app/web,1
10586,app,1
10588,app,1
10589,apollo,1
10590,apollo,1
10591,api,1
10593,anyone,1
10595,antenna,1
10598,angiography,1
10600,android,1
10601,analyzes,1
10602,analytics,1
10603,analyticdid,1
10604,analyst,1
10605,analyst,1
10606,analysis,1
10607,analysis/design,1
10608,analysis,1
10609,amplify,1
10610,amplify,1
10611,amood,1
10612,algolia,1
10613,album,1
10614,alamofire,1
10616,airflow,1
10617,airbridge,1
10618,airbnb,1
10619,ainex,1
10621,aim,1
10622,aim,1
10623,agent,1
10624,afterdoc,1
10627,advertiser,1
10628,advertisement,1
10630,advance,1
10631,adtech,1
10632,ad,1
10633,adriel,1
10635,adot,1
10636,adoption,1
10637,admob,1
10643,adtech,1
10644,act,1
10645,activity,1
10646,action,1
10647,action,1
10648,action introduction,1
10649,action,1
10650,act,1
10651,act,1
10652,acquisition,1
10653,accounting,1
10654,accommodation,1
10655,accident,1
10656,access,1
10660,aws,1
10661,aws ],1
10662,aws,1
10663,aws/gcp,1
10667,ava,1
10668,asp.net,1
10669,asp.net,1
10670,asp,1
10671,asm+,1
10672,architect,1
10673,ar/vr/mr,1
10674,ar,1
10675,apollo,1
10676,app/web,1
10677,app,1
10678,apm,1
10679,apm,1
10680,apis.-,1
10681,api/saas,1
10682,api/db,1
10683,api-level,1
10684,aos,1
10685,aoai,1
10686,amr,1
10687,alyacm,1
10690,ai/ml,1
10691,ai/dl,1
10692,ai,1
10694,ad,1
10695,ad,1
10696,acid,1
10697,ab,1
10698,aa/ga,1
10699,aa,1
10703,%,1
10715,%,1
10761,%,1
10780,%,1
10781,%,1
10782,%,1
10785,%,1
10792,/020,1
10793,.net,1
10795,-styled-components/sasso,1
10796,-why,1
10797,-we,1
10798,-vue,1
10799,-typescript,1
10801,-sass,1
10803,-sql,1
10804,-report,1
10805,-react,1
10806,-python,1
10808,-overall,1
10811,-kubernetessenior,1
10812,-infra,1
10813,-google,1
10814,-full-time,1
10815,-front,1
10816,-front-end,1
10817,-extract,1
10818,-exhibition,1
10819,-elasticsearch,1
10820,-document,1
10821,-docker,1
10822,-db,1
10823,-code,1
10824,-back,1
10825,-as,1
10828,*,1
10829,* quasar,1
10830,*,1
10831,*,1
10832,* asm+,1
10833,* collaborative,1
10836,webflux,1
10837,web/app,1
10838,web,1
10839,web,1
10840,web,1
10841,w/,1
10842,vision,1
10843,video,1
10844,video,1
10847,user,1
10851,translator,1
10852,[,1
10854,tool,1
10856,text,1
10858,team,1
10859,system/db,1
10860,subscription/certification/authorization,1
10863,server,1
10864,seoulpi,1
10866,sale,1
10867,reseller,1
10870,representative,1
10872,refactoring,1
10873,recommendation,1
10875,python,1
10876,pyspark,1
10877,purchase,1
10879,proposal,1
10880,project,1
10881,profile,1
10882,problem,1
10887,prediction,1
10888,platform,1
10889,planning/budget/sales/cost,1
10891,plan,1
10893,payment,1
10894,patient,1
10895,parking,1
10897,page,1
10901,ordering,1
10902,order,1
10905,online,1
10906,online,1
10907,number,1
10909,non-,1
10910,node.js,1
10912,nest.js,1
10913,milestone/task/issue,1
10918,machine,1
10919,lunch,1
10920,logistics,1
10922,length,1
10924,lead,1
10925,kiosk,1
10926,k8s,1
10927,jpa,1
10928,installation,1
10929,in-person,1
10930,improvement,1
10931,implementation,1
10935,hypothesis,1
10936,hybrid,1
10937,hosting,1
10938,homepage,1
10939,hack,1
10941,game/app,1
10942,game,1
10943,function,1
10944,front-end,1
10945,front-end,1
10946,front,1
10948,framework,1
10951,flutter,1
10955,express,1
10956,expert,1
10957,experience,1
10958,ex,1
10959,event,1
10960,education,1
10961,edge,1
10962,egov,1
10963,ediscovery,1
10964,e.g.,1
10966,detail,1
10967,deputy,1
10968,demand/volume/freight,1
10969,delivery,1
10970,delay,1
10971,dashboard,1
10972,dashboard,1
10973,customer,1
10974,culture,1
10975,credit,1
10977,content,1
10978,consultation,1
10979,construction,1
10980,construction,1
10981,consideration,1
10982,confirmation,1
10983,collection/purification/storage/processing/analysis/visualization,1
10984,collection,1
10985,coin,1
10986,cohort,1
10987,coffee,1
10988,clustering,1
10989,client,1
10990,cleaning,1
10991,check-in/out,1
10992,chatbot,1
10993,business,1
10994,business,1
10997,brand,1
10999,barcode,1
11001,authentication,1
11002,assistant,1
11003,asset,1
11004,application,1
11005,app,1
11009,administrator,1
11010,admin,1
11013,accounting,1
11014,zellu,1
11015,x-ray,1
11016,wordpress,1
11017,wemixplay,1
11018,wemixplay,1
11019,website,1
11020,web/mobile/application,1
11021,web/app,1
11022,wms,1
11023,wms,1
11024,vue.js,1
11025,vue.js,1
11027,video,1
11028,vpp,1
11029,user,1
11031,turborepo,1
11032,toss,1
11033,todo,1
11034,tick,1
11035,tappytoon,1
11036,tdd,1
11037,swift,1
11038,springboot,1
11039,springboot,1
11040,springboot,1
11041,software,1
11042,sentry,1
11043,seller ],1
11044,scentbiz,1
11045,sas,1
11047,salesforce,1
11048,saas,1
11049,ssp,1
11050,spa,1
11051,spa,1
11052,sk,1
11053,sdv,1
11054,s/w,1
11055,redash,1
11056,recommendation,1
11058,roas,1
11059,restful,1
11060,rest,1
11061,quaxar,1
11062,q1,1
11063,python,1
11064,procedure,1
11065,postgresql,1
11066,poc,1
11067,pnp,1
11069,passport/media,1
11070,po,1
11071,pm,1
11072,php,1
11073,php,1
11074,pdf,1
11075,pdf,1
11076,pc,1
11077,pc,1
11078,oversight,1
11079,outbound,1
11080,oracle,1
11081,onfit,1
11082,ohi,1
11083,offerwall,1
11084,octet,1
11086,object,1
11088,orm,1
11089,oam,1
11090,notion,1
11091,node/nest/mysql/postgresql,1
11092,node.js,1
11093,node.js,1
11094,node.js,1
11095,next.js,1
11096,nest.js,1
11097,nsm,1
11098,nlp,1
11099,nlp,1
11100,nexon,1
11101,mysql,1
11102,mysql,1
11103,mysql,1
11104,mtect,1
11105,mono-repo,1
11107,mixpanel,1
11108,microservice,1
11110,mariadb/mysql,1
11111,mariadb,1
11112,mariadb,1
11113,mssql/mysql,1
11114,msp,1
11115,msa,1
11116,ms-sql,1
11117,ml/dl,1
11118,mi,1
11119,linux,1
11120,lending,1
11121,leader,1
11122,lead,1
11123,lalavel,1
11124,llm,1
11125,lcm,1
11127,kotlin,1
11129,krw,1
11130,kpis,1
11131,jquery/html/css,1
11132,jetbrains,1
11133,jeniffer,1
11134,jeju,1
11135,javascript/react.js,1
11136,java17-jpa,1
11137,java,1
11138,java ],1
11139,java,1
11140,japan,1
11141,java,1
11142,java,1
11144,intellij,1
11146,information,1
11147,illumi,1
11148,ipms,1
11149,ibis,1
11150,iam,1
11151,hero,1
11152,html,1
11153,h/w,1
11154,growth,1
11155,google,1
11157,github,1
11158,git,1
11159,gd,1
11160,gcp,1
11161,ga4,1
11162,frontend,1
11164,front-end/back-end,1
11165,frequency,1
11166,framework,1
11168,flutter,1
11169,flask,1
11170,fancy,1
11171,fe,1
11172,fds,1
11173,express.js,1
11174,express,1
11175,elasticsearch,1
11177,etl,1
11178,es6,1
11179,erp,1
11180,erp,1
11181,eks service,1
11182,ejs,1
11183,ef,1
11184,eb,1
11185,e-commerce,1
11186,dotnet,1
11187,doctorflex,1
11188,django,1
11190,devops,1
11191,demand,1
11192,datadog,1
11193,datamenity,1
11194,dba,1
11195,customer,1
11196,crypto,1
11197,code,1
11198,cloudbric,1
11199,chatgpt,1
11200,campaign/digital/media/retail/machine,1
11201,cs,1
11202,cdp,1
11203,cdp,1
11204,c/c++,1
11206,braze,1
11207,bomtoon/lezhin,1
11209,batch,1
11210,back-end,1
11212,baa,1
11213,bmt,1
11214,bi,1
11215,b2b,1
11216,apollo,1
11217,analytics,1
11218,amazon,1
11219,administrator,1
11220,admin,1
11221,aws,1
11222,aws,1
11223,aws,1
11224,atd,1
11225,app,1
11226,app,1
11227,ai,1
11234,],1
11240,.net,1
11241,visualization,1
11242,github,1
11243,*,1
11244,idi/fgi,1
11246,'maplestory,1
11247,'maplestory,1
11248,'itg,1
11249,'catch,1
11251,python,1
11252,postgresql,1
11253,kubernetes,1
11254,kafka,1
11255,job,1
11256,fastapi,1
11257,elasticsearch,1
11258,aws,1
